Site_Year,inOSR,NRNAME_real,NSRNAME_real,LUF_NAME_real,UrbanIndustrial,UrbanResidence,RuralResidentialIndustrial,IndustrialSiteRural,WindGenerationFacility,OtherDisturbedVegetation,MineSite,PeatMine,WellSite,Pipeline,TransmissionLine,SeismicLineNarrow,SeismicLineWide,RoadHardSurface,RailHardSurface,RoadTrailVegetated,RoadVegetatedVerge,RailVegetatedVerge,CultivationCrop,CultivationAbandoned,CultivationRoughPasture,CultivationTamePasture,HighDensityLivestockOperation,BorrowpitsDugoutsSumps,MunicipalWaterSewage,Reservoirs,Canals,ForestHarvest
W1210_2017,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0.02428017,0,0,0,0,0,0.019226472,0.001066221,0,0,0.002143002,0.014720538,0,0.019083534,0.022508665,0,0,0,0,0.637044476,0,0,0,0.015419104,0,0
W1211_2017,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0.043726498,0,0.060696789,0,0.009343953,0,0,0.000743568,0.000921799,0,0,0,0.068684879,0.42595704,0,0,0,0,0,0
W1225_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.022258149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31084385,0,0.230212189,0,0,0,0,0,0,0
W1226B_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0.012498577,0,0,0,0,0.030464605,0.031458767,0,0,0,0,0,0.013612444,0.01387468,0,0.037718342,0,0,0.540648392,0,0,0,0,0,0
W1240_2017,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.01137039,0,0,0.001549943,0,0,0,0,0,0,0,0,0,0,0,0.027446625
W1241_2017,FALSE,Foothills,Lower Foothills,Red Deer,0,0,0,0,0,0,0,0,0,0.052540569,0,0,0.005914089,0,0,0.007829547,0,0,0,0,0.005800184,0,0,0,0,0,0,0
W1255_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.053026925,0.012666699,0,0,0,0.012402552,0,0.017485182,0.02961708,0,0.457954425,0,0.054583627,0.125381243,0,0,0,0,0,0
W1256_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01540994,0,0,0.015517877,0,0.894685328,0,0,0,0,0,0,0,0,0
W1278B_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0.049619776,0,0,0,0.034628022,0,0.013287696,0.057339099,0,0,0,0,0.207210681,0,0.000407608,0,0,0,0
W1279_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.007287581,0,0,0,0,0,0.014734245,0.012293666,0.048943574,0,0,0.00937781,0,0.008605526,0.014869941,0,0.002179501,0,0.004514779,0.320424183,0,0,0,0,0,0
W1280B_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.019219964,0,0,0,0,0,0,0,0,0,0,0.014922251,0,0.014497825,0.03517435,0,0.096091919,0,0,0.741224862,0,0,0,0,0,0
W1306_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048046918,0,0,0.020165641,0,0,0,0,0.053112819,0
W1307_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17545094,0,0,0,0,0,0
W1308_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774646107,0,0,0,0,0,0,0,0,0
W1335_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.020306255,0.00757388,0,0,0,0,0,0,0,0,0.777437352,0,0,0,0,0,0,0,0,0
W1336_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0.036882633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01128717,0,0
W1337_2017,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.11675176,0,0,0,0,0,0.016192494,0,0,0,0,0.013789187,0,0.025292444,0.026693975,0,0.231441922,0.139698965,0,0.395853156,0,0.004139691,0,0.013508117,0,0
W1356_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.014343456,0,0,0,0,0,0.003077423,0.023852341,0,0,0,0.017286989,0,0.013474713,0.022421271,0,0.633620844,0,0,0,0,0.013143901,0,0,0,0
W1357_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.081525811,0,0,0,0,0,0,0,0,0,0,0.037334593,0,0.005437531,0.029207566,0,0.654802061,0,0,0.145700996,0,0,0,0,0,0
W1358_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020524571,0,0,0.010403154,0,0.824790936,0,0,0,0,0,0,0,0,0
W1381_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925554974,0,0,0,0,0.000658618,0,0,0,0
W1382_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0.034441937,0,0,0,0.036014715,0,0.005836968,0.030402704,0,0.598256751,0,0,0,0,0,0,0,0,0
W1383_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005945246,0.006475783,0,0.250809591,0,0,0,0.401119449,9.04E-05,0,0.002067563,0,0
W1405_2017,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.007044083,0,0,0,0,0,0,0.003842947,0,0,0,0.014506129,0,0.012922655,0.022423594,0,0.417454244,0,0,0,0,0.002995231,0,0,0,0
W1406_2017,FALSE,Grassland,Foothills Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0.018959776,0,0,0,0.04385416,0,0,0.057953663,0,0.754486917,0,0,0,0,0.007046468,0,0,0,0
W1407_2017,FALSE,Grassland,Foothills Fescue,Red Deer,0,0,0,0,0,0,0,0,0.029638484,0.028073788,0,0,0,0.013068243,0,0.008676846,0.011339955,0,0.055858503,0,0,0,0,0,0,0,0,0
W1420_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.012817155,0,0,0,0,0,0,0,0,0,0,0,0,0.004408951,0.003731287,0,0.687995846,0,0,0,0,0,0,0.059837209,0,0
W1437_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.025804035,0.021245505,0,0,0,0,0,0.00045023,0,0,0,0.130112503,0,0.152775303,0,0,0,0,0,0
W1438_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.006220669,0,0,0,0,0,0.018602089,0.014150616,0,0,0,0,0,0.016443479,0.016127453,0,0,0.073081086,7.61E-05,0.133125899,0,0.003185262,0,0,0.019641643,0
W1439_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.023371625,0.0147502,0,0,0,0,0,0.012686638,0.012675803,0,0,0.233327287,0,0,0,0,0,0,0,0
W1459_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.025441932,0,0,0,0,0,0.055607305,0.008906621,0,0,0,0.003173711,0,0.018261435,0.020499258,0,0.59202141,0.069083708,0,0.003920476,0,0.000771578,0,0,0,0
W1460_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.033921872,0.034920974,0,0,0,0.027590409,0,0.003183428,0.054261583,0,0,0,0,0.727380911,0,0.012103453,0,0,0,0
W1461B_2017,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0.036051831,0,0,0,0,0,0,0,0,0,0.46545295,0,0,0,0,0,0,0,0
W1480_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.0233617,0.092122175,0,0,0,0,0,0.001687257,0.001757926,0,0,0,0,0,0,0.001202953,0,0,0,0
W1481_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.047131575,0,0,0,0,0,0.028032862,0.084712431,0,0,6.24E-05,0.015146647,0,0.022343247,0.021448398,0,0.113876812,0,0,0,0,0,0,0,0,0
W1482_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.051207262,0.01301831,0,0,0.010270321,0,0,0.006497679,0.004365741,0,0,0,0.045874468,0,0,0.000203667,0,0,0,0
W1494_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-05,0.001305137,0,0.746303433,0,0,0,0,8.12E-06,0,0,0,0
W1495_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0.797084694,0,0,0,0,0,0,0,0,0.010101766,0.008163335,0,0.039832459,0,0.001709428,0,0,0.038422108,0,0,0,0
W1496_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.031304945,0.089214582,0,0,0,0,0,0.008296326,0.008547424,0,0.305656014,0,0,0,0,0,0,0,0,0
W1513B_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0.019683191,0.001207564,0,0,0,0.00418138,0,0.000655884,0.004073679,0,0.001437274,0,0,0,0,0,0,0,0,0
W1514_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.013017457,0,0,0,0.008000131,0,0.01554431,0.010263924,0,0.811449691,0,0,0,0,0,0,0,0,0
W1515_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873467203,0,0,0,0,0,0,0,0,0
W1532_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.017634203,0,0,0.000233173,0,0,0,0,0,0.039543223,0,0,0,0,0,0,0,0,0
W1533_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.010486755,0,0,0,0,0,0,0.02296814,0.025611331,0,0.799586793,0,0,0,0,0,0,0,0,0
W1534_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.023801919,0,0,0,0,0,0,0,0,0,0,0.021314119,0,0.01032402,0.033350978,0,0.681299125,0,0,0,0,0.004627582,0,0,0,0
W1559_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431765086,0,0,0.038739479,0,0.002520908,0,0,0,0
W1560_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.107432496,0,0,0,0,0,0,0,0,0,0,0.044818759,0,0,0.033499746,0,0.547317866,0,0,0.116914586,0,0.002914273,0,0.021156949,0.029280023,0
W1561_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.019105539,0,0,0,0.055834794,0,0.001630307,0.017767252,0,0,0,0.009297937,0,0.014082308,0.01544345,0,0,0,0.005002918,0.054090383,0,0,0,0.055722578,0.014548717,0
W1576_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0.276315275,0,0,0,0,0,0,0,0.002352221,0,0,0,0,0.682120457,0,0,0,0,0,0,0,0,0
W1577_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.014068709,0.00833908,0,0,0,0,0,0.002024593,0,0,0.203798143,0,0.135313517,0,0,0,0,0,0,0
W1578_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.005476599,0,0,0,0.017123848,0,0,0.035223235,0,0.250330015,0,0.439555757,0,0,0.00076081,0,3.27E-05,0,0
W1579_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.000148039,0.02003453,0,0,0,0,0,0.014819456,0,0,0.169127355,0,0,0,0,0,0,0,0.004820495,0
W1593_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.005175307,0,0,0,0,0,0.039396375,0.002788119,0,0,0,0,0,0.02644941,0.021683659,0,0.582871622,0,0.078481538,0,0,0,0,0.013449395,0,0
W1594_2017,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0.194696366,0,0,0.033215008,0,0,0,0,0,0.009356351,0.009582444,0,0,0,0,0,0,0,0,0,0,0
W1597_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0.002291836,0,0,0,0,0,0,0,0.032733119,0,0.013391824,0.055471372,0,0,0,0,0,0,0,0,0.00629573,0,0
W1604_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005399299,0,0.012891526,0.021895506,0,0.593439544,0,0,0,0,0,0,0.300174371,0,0
W1605_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0.050308187,0.10819659,0.681474385,0,0,0,0,0,0,0,0,0,0,0.104181418,0,0,0.044355039,0,0,0,0,0,0,0,0,0,0,0
W1606_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0.135877188,0,0,0,0,0,0,0,0.005351836,0,0.039707126,0.034530776,0,0.497702384,0,0,0.237730029,0,0.008102699,0,0.018076251,0.01944237,0
W1621_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780250181,0,0,0,0,0,0,0.000151928,0,0
W1622_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.057388219,0,0,0,0,0,0,0,0,0,0,0,0,0.013798732,0.013763688,0,0.196884299,0,0,0.519673765,0,0.000829598,0,0.010152213,0,0
W1623_2017,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229486648,0,0,0.118473032,0,0,0,0.098418853,0.004152193,0
W1638_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018533436,0,0.008720427,0.031301497,0,0.845593958,0,0,0.047949834,0,0,0,0,0,0
W1639_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1640B_2017,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W992_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.009236939,0,0,0,0,0,0.118048558,0.004212023,0,0,0,0.023089716,0,0.002032453,0.025333136,0,0.54564552,0,0,0.067901289,0,0,0,0,0,0
W993_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.033236098,0,0,0,0,0,0,0,0,0,0,0,0,0.005465496,0,0,0.387472793,0,0.336829619,0,0,0.003472394,0,0,0,0
W994_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.006157451,0,0,0,0.015781019,0,0,0.016559468,0,0.839314694,0,0,0,0,0,0,0,0,0
W1604_2010,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002998371,0,0.003060142,0.005544999,0,0.659374817,0,0,0,0,0,0,0.198120218,0,0
